timestamp,protocol,src_ip,dst_ip,packet_length,second,label
1770353696.34652,6,20.50.80.213,172.17.18.153,153,1770353696,Benign
1770353696.394949,6,172.17.18.153,20.50.80.213,54,1770353696,Benign
1770353696.672018,1,172.17.18.152,172.17.18.153,74,1770353696,Benign
1770353696.672202,1,172.17.18.153,172.17.18.152,74,1770353696,Benign
1770353697.057859,6,172.17.18.153,142.251.220.35,153,1770353697,Benign
1770353697.057987,6,172.17.18.153,142.251.220.35,93,1770353697,Benign
1770353697.066013,6,142.251.220.35,172.17.18.153,60,1770353697,Benign
1770353697.070164,6,142.251.220.35,172.17.18.153,93,1770353697,Benign
1770353697.112497,6,172.17.18.153,142.251.220.35,54,1770353697,Benign
1770353697.132225,6,142.251.220.35,172.17.18.153,150,1770353697,Benign
1770353697.132225,6,142.251.220.35,172.17.18.153,128,1770353697,Benign
1770353697.132225,6,142.251.220.35,172.17.18.153,85,1770353697,Benign
1770353697.132225,6,142.251.220.35,172.17.18.153,93,1770353697,Benign
1770353697.132346,6,172.17.18.153,142.251.220.35,54,1770353697,Benign
1770353697.134063,6,172.17.18.153,142.251.220.35,89,1770353697,Benign
1770353697.134138,6,172.17.18.153,142.251.220.35,93,1770353697,Benign
1770353697.135389,6,172.17.18.153,192.178.173.94,123,1770353697,Benign
1770353697.135512,6,172.17.18.153,192.178.173.94,93,1770353697,Benign
1770353697.135564,6,172.17.18.153,192.178.173.94,722,1770353697,Benign
1770353697.144489,6,142.251.220.35,172.17.18.153,60,1770353697,Benign
1770353697.144489,6,192.178.173.94,172.17.18.153,60,1770353697,Benign
1770353697.144489,6,192.178.173.94,172.17.18.153,60,1770353697,Benign
1770353697.144489,6,192.178.173.94,172.17.18.153,60,1770353697,Benign
1770353697.148594,6,192.178.173.94,172.17.18.153,93,1770353697,Benign
1770353697.189649,6,172.17.18.153,192.178.173.94,54,1770353697,Benign
1770353697.209079,6,192.178.173.94,172.17.18.153,121,1770353697,Benign
1770353697.209079,6,192.178.173.94,172.17.18.153,85,1770353697,Benign
1770353697.209079,6,192.178.173.94,172.17.18.153,93,1770353697,Benign
1770353697.209189,6,172.17.18.153,192.178.173.94,54,1770353697,Benign
1770353697.213071,6,172.17.18.153,192.178.173.94,93,1770353697,Benign
1770353697.213089,6,172.17.18.153,192.178.173.94,89,1770353697,Benign
1770353697.221193,6,192.178.173.94,172.17.18.153,60,1770353697,Benign
1770353697.686086,1,172.17.18.152,172.17.18.153,74,1770353697,Benign
1770353697.686248,1,172.17.18.153,172.17.18.152,74,1770353697,Benign
1770353698.698595,1,172.17.18.152,172.17.18.153,74,1770353698,Benign
1770353698.698798,1,172.17.18.153,172.17.18.152,74,1770353698,Benign
1770353699.244491,6,172.17.18.153,18.97.36.50,55,1770353699,Benign
1770353699.254495,6,18.97.36.50,172.17.18.153,66,1770353699,Benign
1770353699.713426,1,172.17.18.152,172.17.18.153,74,1770353699,Benign
1770353699.71366,1,172.17.18.153,172.17.18.152,74,1770353699,Benign
1770353700.057761,6,172.17.18.153,18.97.36.50,292,1770353700,Benign
1770353700.066052,6,18.97.36.50,172.17.18.153,60,1770353700,Benign
1770353700.252588,6,18.97.36.50,172.17.18.153,172,1770353700,Benign
1770353700.307568,6,172.17.18.153,18.97.36.50,54,1770353700,Benign
1770353700.724529,1,172.17.18.152,172.17.18.153,74,1770353700,Benign
1770353700.724721,1,172.17.18.153,172.17.18.152,74,1770353700,Benign
1770353701.739113,1,172.17.18.152,172.17.18.153,74,1770353701,Benign
1770353701.739338,1,172.17.18.153,172.17.18.152,74,1770353701,Benign
1770353702.752056,1,172.17.18.152,172.17.18.153,74,1770353702,Benign
1770353702.752139,1,172.17.18.153,172.17.18.152,74,1770353702,Benign
1770353702.815878,6,172.17.18.153,172.64.148.235,144,1770353702,Benign
1770353702.826201,6,172.64.148.235,172.17.18.153,60,1770353702,Benign
1770353702.838613,6,172.17.18.153,142.251.155.119,54,1770353702,Benign
1770353702.838798,6,172.17.18.153,142.251.155.119,66,1770353702,Benign
1770353702.847404,6,142.251.155.119,172.17.18.153,60,1770353702,Benign
1770353702.850147,6,142.251.155.119,172.17.18.153,66,1770353702,Benign
1770353702.850232,6,172.17.18.153,142.251.155.119,54,1770353702,Benign
1770353702.853905,6,172.17.18.153,142.251.155.119,1778,1770353702,Benign
1770353702.862698,6,142.251.155.119,172.17.18.153,60,1770353702,Benign
1770353702.862698,6,142.251.155.119,172.17.18.153,60,1770353702,Benign
1770353702.86703,6,142.251.155.119,172.17.18.153,1514,1770353702,Benign
1770353702.86703,6,142.251.155.119,172.17.18.153,1170,1770353702,Benign
1770353702.86703,6,142.251.155.119,172.17.18.153,1342,1770353702,Benign
1770353702.86718,6,142.251.155.119,172.17.18.153,280,1770353702,Benign
1770353702.86718,6,142.251.155.119,172.17.18.153,1342,1770353702,Benign
1770353702.867225,6,172.17.18.153,142.251.155.119,54,1770353702,Benign
1770353702.867699,6,172.17.18.153,142.251.155.119,128,1770353702,Benign
1770353702.887376,6,172.64.148.235,172.17.18.153,133,1770353702,Benign
1770353702.923326,6,142.251.155.119,172.17.18.153,60,1770353702,Benign
1770353702.931829,6,172.17.18.153,172.64.148.235,54,1770353702,Benign
1770353702.961032,6,172.17.18.153,104.18.32.47,7493,1770353702,Benign
1770353702.961098,6,172.17.18.153,104.18.32.47,189,1770353702,Benign
1770353702.961543,6,172.17.18.153,104.18.32.47,7522,1770353702,Benign
1770353702.961572,6,172.17.18.153,104.18.32.47,185,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353702.971852,6,104.18.32.47,172.17.18.153,60,1770353702,Benign
1770353703.284971,6,104.18.32.47,172.17.18.153,660,1770353703,Benign
1770353703.286677,6,104.18.32.47,172.17.18.153,85,1770353703,Benign
1770353703.286677,6,104.18.32.47,172.17.18.153,477,1770353703,Benign
1770353703.286677,6,104.18.32.47,172.17.18.153,1342,1770353703,Benign
1770353703.286824,6,172.17.18.153,104.18.32.47,54,1770353703,Benign
1770353703.287768,6,172.17.18.153,104.18.32.47,89,1770353703,Benign
1770353703.298646,6,104.18.32.47,172.17.18.153,60,1770353703,Benign
1770353703.315199,6,104.18.32.47,172.17.18.153,1514,1770353703,Benign
1770353703.315199,6,104.18.32.47,172.17.18.153,477,1770353703,Benign
1770353703.315199,6,104.18.32.47,172.17.18.153,385,1770353703,Benign
1770353703.315199,6,104.18.32.47,172.17.18.153,85,1770353703,Benign
1770353703.315236,6,172.17.18.153,104.18.32.47,54,1770353703,Benign
1770353703.764412,1,172.17.18.152,172.17.18.153,74,1770353703,Benign
1770353703.764583,1,172.17.18.153,172.17.18.152,74,1770353703,Benign
1770353704.446666,6,172.64.148.235,172.17.18.153,78,1770353704,Benign
1770353704.447031,6,172.17.18.153,172.64.148.235,82,1770353704,Benign
1770353704.455401,6,172.64.148.235,172.17.18.153,60,1770353704,Benign
1770353704.622001,6,172.17.18.153,172.64.148.235,144,1770353704,Benign
1770353704.630317,6,172.64.148.235,172.17.18.153,60,1770353704,Benign
1770353704.654295,17,172.17.18.153,172.31.0.25,75,1770353704,Benign
1770353704.654302,17,172.17.18.153,172.31.0.25,75,1770353704,Benign
1770353704.666466,17,172.31.0.25,172.17.18.153,365,1770353704,Benign
1770353704.666466,17,172.31.0.25,172.17.18.153,124,1770353704,Benign
1770353704.668613,6,172.17.18.153,142.250.206.110,66,1770353704,Benign
1770353704.678514,6,142.250.206.110,172.17.18.153,66,1770353704,Benign
1770353704.678586,6,172.17.18.153,142.250.206.110,54,1770353704,Benign
1770353704.680334,6,172.17.18.153,185.201.3.104,131,1770353704,Benign
1770353704.680387,6,172.17.18.153,185.201.3.104,132,1770353704,Benign
1770353704.680746,6,172.17.18.153,142.250.206.110,2330,1770353704,Benign
1770353704.686374,6,172.64.148.235,172.17.18.153,133,1770353704,Benign
1770353704.69036,6,185.201.3.104,172.17.18.153,60,1770353704,Benign
1770353704.69036,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.69036,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.694464,6,142.250.206.110,172.17.18.153,1342,1770353704,Benign
1770353704.694464,6,142.250.206.110,172.17.18.153,230,1770353704,Benign
1770353704.695801,6,172.17.18.153,142.250.206.110,128,1770353704,Benign
1770353704.69582,6,172.17.18.153,142.250.206.110,146,1770353704,Benign
1770353704.695858,6,172.17.18.153,142.250.206.110,4131,1770353704,Benign
1770353704.695878,6,172.17.18.153,142.250.206.110,311,1770353704,Benign
1770353704.704039,6,172.17.18.153,142.250.206.110,3826,1770353704,Benign
1770353704.70407,6,172.17.18.153,142.250.206.110,3572,1770353704,Benign
1770353704.706572,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.706572,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.706572,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.710616,6,142.250.206.110,172.17.18.153,85,1770353704,Benign
1770353704.710616,6,142.250.206.110,172.17.18.153,1014,1770353704,Benign
1770353704.710853,6,172.17.18.153,142.250.206.110,85,1770353704,Benign
1770353704.714568,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.714568,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.714568,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.740906,6,172.17.18.153,172.64.148.235,54,1770353704,Benign
1770353704.749936,6,185.201.3.104,172.17.18.153,109,1770353704,Benign
1770353704.749936,6,185.201.3.104,172.17.18.153,202,1770353704,Benign
1770353704.749936,6,185.201.3.104,172.17.18.153,145,1770353704,Benign
1770353704.750008,6,172.17.18.153,185.201.3.104,54,1770353704,Benign
1770353704.769696,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.77865,1,172.17.18.152,172.17.18.153,74,1770353704,Benign
1770353704.778829,1,172.17.18.153,172.17.18.152,74,1770353704,Benign
1770353704.786021,6,142.250.206.110,172.17.18.153,553,1770353704,Benign
1770353704.789971,6,142.250.206.110,172.17.18.153,85,1770353704,Benign
1770353704.789971,6,142.250.206.110,172.17.18.153,93,1770353704,Benign
1770353704.790072,6,172.17.18.153,142.250.206.110,54,1770353704,Benign
1770353704.791135,6,172.17.18.153,142.250.206.110,93,1770353704,Benign
1770353704.801929,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353704.836089,6,142.250.206.110,172.17.18.153,194,1770353704,Benign
1770353704.836278,6,142.250.206.110,172.17.18.153,801,1770353704,Benign
1770353704.836278,6,142.250.206.110,172.17.18.153,93,1770353704,Benign
1770353704.836278,6,142.250.206.110,172.17.18.153,85,1770353704,Benign
1770353704.836278,6,142.250.206.110,172.17.18.153,1342,1770353704,Benign
1770353704.836306,6,172.17.18.153,142.250.206.110,54,1770353704,Benign
1770353704.836681,6,172.17.18.153,142.250.206.110,93,1770353704,Benign
1770353704.895423,6,142.250.206.110,172.17.18.153,60,1770353704,Benign
1770353705.341913,6,142.250.71.110,172.17.18.153,144,1770353705,Benign
1770353705.341913,6,142.250.71.110,172.17.18.153,93,1770353705,Benign
1770353705.341989,6,172.17.18.153,142.250.71.110,54,1770353705,Benign
1770353705.342542,6,172.17.18.153,142.250.71.110,89,1770353705,Benign
1770353705.342564,6,172.17.18.153,142.250.71.110,93,1770353705,Benign
1770353705.342573,6,172.17.18.153,142.250.71.110,89,1770353705,Benign
1770353705.343787,6,172.17.18.153,142.250.71.110,3650,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.353878,6,142.250.71.110,172.17.18.153,60,1770353705,Benign
1770353705.698746,6,142.250.67.5,172.17.18.153,127,1770353705,Benign
1770353705.699174,6,172.17.18.153,142.250.67.5,54,1770353705,Benign
1770353705.709229,6,142.250.67.5,172.17.18.153,60,1770353705,Benign
1770353705.709342,6,172.17.18.153,142.250.67.5,54,1770353705,Benign
1770353705.789831,1,172.17.18.152,172.17.18.153,74,1770353705,Benign
1770353705.790004,1,172.17.18.153,172.17.18.152,74,1770353705,Benign
1770353706.0762,6,142.250.71.110,172.17.18.153,120,1770353706,Benign
1770353706.0762,6,142.250.71.110,172.17.18.153,308,1770353706,Benign
1770353706.076351,6,172.17.18.153,142.250.71.110,54,1770353706,Benign
1770353706.806603,1,172.17.18.152,172.17.18.153,74,1770353706,Benign
1770353706.806825,1,172.17.18.153,172.17.18.152,74,1770353706,Benign
1770353707.052549,6,172.17.18.153,142.250.71.110,3264,1770353707,Benign
1770353707.052908,6,172.17.18.153,142.250.71.110,117,1770353707,Benign
1770353707.064104,6,142.250.71.110,172.17.18.153,60,1770353707,Benign
1770353707.064104,6,142.250.71.110,172.17.18.153,60,1770353707,Benign
1770353707.064104,6,142.250.71.110,172.17.18.153,60,1770353707,Benign
1770353707.064104,6,142.250.71.110,172.17.18.153,60,1770353707,Benign
1770353707.481076,6,142.250.71.110,172.17.18.153,93,1770353707,Benign
1770353707.481076,6,142.250.71.110,172.17.18.153,408,1770353707,Benign
1770353707.481076,6,142.250.71.110,172.17.18.153,1017,1770353707,Benign
1770353707.481236,6,172.17.18.153,142.250.71.110,54,1770353707,Benign
1770353707.484591,6,172.17.18.153,142.250.71.110,93,1770353707,Benign
1770353707.492926,6,142.250.71.110,172.17.18.153,60,1770353707,Benign
1770353707.67442,6,172.17.18.153,142.251.220.74,55,1770353707,Benign
1770353707.682943,6,142.251.220.74,172.17.18.153,66,1770353707,Benign
1770353707.816639,1,172.17.18.152,172.17.18.153,74,1770353707,Benign
1770353707.81685,1,172.17.18.153,172.17.18.152,74,1770353707,Benign
1770353708.833452,1,172.17.18.152,172.17.18.153,74,1770353708,Benign
1770353708.833667,1,172.17.18.153,172.17.18.152,74,1770353708,Benign
1770353709.848401,1,172.17.18.152,172.17.18.153,74,1770353709,Benign
1770353709.848607,1,172.17.18.153,172.17.18.152,74,1770353709,Benign
1770353710.070527,6,172.17.18.153,192.178.211.188,55,1770353710,Benign
1770353710.082852,6,192.178.211.188,172.17.18.153,66,1770353710,Benign
1770353710.168312,6,172.17.18.153,185.201.3.104,141,1770353710,Benign
1770353710.168497,6,172.17.18.153,185.201.3.104,177,1770353710,Benign
1770353710.181032,6,185.201.3.104,172.17.18.153,60,1770353710,Benign
1770353710.181032,6,185.201.3.104,172.17.18.153,60,1770353710,Benign
1770353710.233458,6,185.201.3.104,172.17.18.153,312,1770353710,Benign
1770353710.233458,6,185.201.3.104,172.17.18.153,109,1770353710,Benign
1770353710.233587,6,172.17.18.153,185.201.3.104,54,1770353710,Benign
1770353710.4425,6,172.17.18.153,35.190.80.1,55,1770353710,Benign
1770353710.450922,6,35.190.80.1,172.17.18.153,66,1770353710,Benign
1770353710.742819,6,192.178.211.95,172.17.18.153,595,1770353710,Benign
1770353710.742819,6,192.178.211.95,172.17.18.153,1342,1770353710,Benign
1770353710.743057,6,172.17.18.153,192.178.211.95,54,1770353710,Benign
1770353710.754518,6,172.17.18.153,192.178.211.95,89,1770353710,Benign
1770353710.754598,6,172.17.18.153,192.178.211.95,89,1770353710,Benign
1770353710.775205,6,192.178.211.95,172.17.18.153,60,1770353710,Benign
1770353710.775205,6,192.178.211.95,172.17.18.153,60,1770353710,Benign
1770353710.809025,17,172.17.18.153,172.31.0.25,75,1770353710,Benign
1770353710.80945,17,172.17.18.153,172.31.0.25,75,1770353710,Benign
1770353710.817855,17,172.31.0.25,172.17.18.153,125,1770353710,Benign
1770353710.817855,17,172.31.0.25,172.17.18.153,91,1770353710,Benign
1770353710.819601,6,172.17.18.153,142.250.67.5,66,1770353710,Benign
1770353710.830097,6,142.250.67.5,172.17.18.153,66,1770353710,Benign
1770353710.83031,6,172.17.18.153,142.250.67.5,54,1770353710,Benign
1770353710.84144,6,172.17.18.153,142.250.67.5,2330,1770353710,Benign
1770353710.85072,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.85072,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.860305,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.860305,6,142.250.67.5,172.17.18.153,1514,1770353710,Benign
1770353710.862344,6,172.17.18.153,142.250.67.5,128,1770353710,Benign
1770353710.862398,1,172.17.18.152,172.17.18.153,74,1770353710,Benign
1770353710.862634,1,172.17.18.153,172.17.18.152,74,1770353710,Benign
1770353710.862667,6,172.17.18.153,142.250.67.5,146,1770353710,Benign
1770353710.863044,6,172.17.18.153,142.250.67.5,4349,1770353710,Benign
1770353710.863162,6,172.17.18.153,142.250.67.5,254,1770353710,Benign
1770353710.879777,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.879777,6,142.250.67.5,172.17.18.153,85,1770353710,Benign
1770353710.879777,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.879777,6,142.250.67.5,172.17.18.153,1014,1770353710,Benign
1770353710.879777,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353710.880676,6,172.17.18.153,142.250.67.5,85,1770353710,Benign
1770353710.934931,6,142.250.67.5,172.17.18.153,60,1770353710,Benign
1770353711.008009,6,172.17.18.153,142.250.206.110,4197,1770353711,Benign
1770353711.008133,6,172.17.18.153,142.250.206.110,311,1770353711,Benign
1770353711.018904,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.018904,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.018904,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.018904,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.018904,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.084647,17,172.17.18.153,172.31.0.25,74,1770353711,Benign
1770353711.096443,17,172.31.0.25,172.17.18.153,246,1770353711,Benign
1770353711.097284,6,172.17.18.153,23.217.52.227,66,1770353711,Benign
1770353711.105334,6,142.250.206.110,172.17.18.153,123,1770353711,Benign
1770353711.105334,6,23.217.52.227,172.17.18.153,66,1770353711,Benign
1770353711.105334,6,142.250.206.110,172.17.18.153,93,1770353711,Benign
1770353711.105334,6,142.250.206.110,172.17.18.153,85,1770353711,Benign
1770353711.105501,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.105527,6,172.17.18.153,142.250.206.110,54,1770353711,Benign
1770353711.106293,6,172.17.18.153,142.250.206.110,93,1770353711,Benign
1770353711.106784,6,142.250.206.110,172.17.18.153,60,1770353711,Benign
1770353711.110971,6,172.17.18.153,23.217.52.227,819,1770353711,Benign
1770353711.111552,6,23.217.52.227,172.17.18.153,60,1770353711,Benign
1770353711.138618,6,23.217.52.227,172.17.18.153,309,1770353711,Benign
1770353711.138649,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.145074,6,172.17.18.153,23.217.52.227,134,1770353711,Benign
1770353711.145134,6,172.17.18.153,23.217.52.227,370,1770353711,Benign
1770353711.14561,6,23.217.52.227,172.17.18.153,60,1770353711,Benign
1770353711.161833,6,23.217.52.227,172.17.18.153,365,1770353711,Benign
1770353711.161856,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.163845,6,23.217.52.227,172.17.18.153,1514,1770353711,Benign
1770353711.163876,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.163893,6,23.217.52.227,172.17.18.153,1146,1770353711,Benign
1770353711.163904,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.163991,6,23.217.52.227,172.17.18.153,1514,1770353711,Benign
1770353711.164,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.164023,6,23.217.52.227,172.17.18.153,483,1770353711,Benign
1770353711.164031,6,172.17.18.153,23.217.52.227,54,1770353711,Benign
1770353711.470134,6,142.250.67.5,172.17.18.153,1304,1770353711,Benign
1770353711.478223,6,142.250.67.5,172.17.18.153,1514,1770353711,Benign
1770353711.478223,6,142.250.67.5,172.17.18.153,1514,1770353711,Benign
1770353711.478269,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.47831,6,142.250.67.5,172.17.18.153,573,1770353711,Benign
1770353711.478324,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.501577,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.501577,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.501718,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.501866,6,142.250.67.5,172.17.18.153,1083,1770353711,Benign
1770353711.501866,6,142.250.67.5,172.17.18.153,1514,1770353711,Benign
1770353711.501912,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.527064,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.527064,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.527167,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.527307,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.527307,6,142.250.67.5,172.17.18.153,1342,1770353711,Benign
1770353711.527357,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.527412,6,142.250.67.5,172.17.18.153,1514,1770353711,Benign
1770353711.527622,6,142.250.67.5,172.17.18.153,93,1770353711,Benign
1770353711.527622,6,142.250.67.5,172.17.18.153,1170,1770353711,Benign
1770353711.527622,6,142.250.67.5,172.17.18.153,307,1770353711,Benign
1770353711.527622,6,142.250.67.5,172.17.18.153,1514,1770353711,Benign
1770353711.527692,6,172.17.18.153,142.250.67.5,54,1770353711,Benign
1770353711.528418,6,172.17.18.153,142.250.67.5,93,1770353711,Benign
1770353711.539885,6,142.250.67.5,172.17.18.153,60,1770353711,Benign
1770353711.760409,17,172.17.18.153,172.31.0.25,97,1770353711,Benign
1770353711.761058,17,172.17.18.153,172.31.0.25,97,1770353711,Benign
1770353711.773096,17,172.31.0.25,172.17.18.153,147,1770353711,Benign
1770353711.777091,17,172.31.0.25,172.17.18.153,131,1770353711,Benign
1770353711.778753,6,172.17.18.153,116.119.74.206,66,1770353711,Benign
1770353711.789024,6,116.119.74.206,172.17.18.153,66,1770353711,Benign
1770353711.789271,6,172.17.18.153,116.119.74.206,54,1770353711,Benign
1770353711.796047,6,172.17.18.153,116.119.74.206,1865,1770353711,Benign
1770353711.805628,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.805628,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.853146,6,116.119.74.206,172.17.18.153,1342,1770353711,Benign
1770353711.853146,6,116.119.74.206,172.17.18.153,1342,1770353711,Benign
1770353711.853146,6,116.119.74.206,172.17.18.153,1342,1770353711,Benign
1770353711.85349,6,116.119.74.206,172.17.18.153,704,1770353711,Benign
1770353711.853541,6,172.17.18.153,116.119.74.206,54,1770353711,Benign
1770353711.856726,6,172.17.18.153,116.119.74.206,118,1770353711,Benign
1770353711.856853,6,172.17.18.153,116.119.74.206,2214,1770353711,Benign
1770353711.856928,6,172.17.18.153,116.119.74.206,3465,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.865806,6,116.119.74.206,172.17.18.153,60,1770353711,Benign
1770353711.874491,1,172.17.18.152,172.17.18.153,74,1770353711,Benign
1770353711.8747,1,172.17.18.153,172.17.18.152,74,1770353711,Benign
1770353711.897814,6,116.119.74.206,172.17.18.153,1514,1770353711,Benign
1770353711.897814,6,116.119.74.206,172.17.18.153,747,1770353711,Benign
1770353711.908608,17,172.17.18.153,172.31.0.25,93,1770353711,Benign
1770353711.909242,17,172.17.18.153,172.31.0.25,93,1770353711,Benign
1770353711.921808,17,172.31.0.25,172.17.18.153,139,1770353711,Benign
1770353711.925897,17,172.31.0.25,172.17.18.153,123,1770353711,Benign
1770353711.926779,6,172.17.18.153,74.125.169.72,66,1770353711,Benign
1770353711.940193,6,172.17.18.153,116.119.74.206,54,1770353711,Benign
1770353711.940872,6,74.125.169.72,172.17.18.153,66,1770353711,Benign
1770353711.940913,6,172.17.18.153,74.125.169.72,54,1770353711,Benign
1770353711.943065,6,172.17.18.153,74.125.169.72,2040,1770353711,Benign
1770353711.959417,6,74.125.169.72,172.17.18.153,60,1770353711,Benign
1770353711.959417,6,74.125.169.72,172.17.18.153,60,1770353711,Benign
1770353711.959608,6,74.125.169.72,172.17.18.153,257,1770353711,Benign
1770353711.962471,6,172.17.18.153,74.125.169.72,118,1770353711,Benign
1770353711.96265,6,172.17.18.153,74.125.169.72,2235,1770353711,Benign
1770353711.96272,6,172.17.18.153,74.125.169.72,3465,1770353711,Benign
1770353711.973961,6,74.125.169.72,172.17.18.153,60,1770353711,Benign
1770353711.973961,6,74.125.169.72,172.17.18.153,60,1770353711,Benign
1770353711.973961,6,74.125.169.72,172.17.18.153,60,1770353711,Benign
1770353712.013841,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.013841,6,74.125.169.72,172.17.18.153,1342,1770353712,DoS
1770353712.013841,6,74.125.169.72,172.17.18.153,89,1770353712,DoS
1770353712.014037,6,74.125.169.72,172.17.18.153,1342,1770353712,DoS
1770353712.014037,6,74.125.169.72,172.17.18.153,1342,1770353712,DoS
1770353712.014088,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
1770353712.014254,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.014254,6,74.125.169.72,172.17.18.153,1342,1770353712,DoS
1770353712.014331,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
1770353712.01445,6,74.125.169.72,172.17.18.153,1170,1770353712,DoS
1770353712.014595,6,74.125.169.72,172.17.18.153,1170,1770353712,DoS
1770353712.014595,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.014644,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
1770353712.023068,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.023091,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
1770353712.023175,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.023319,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.023325,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
1770353712.023481,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.023587,6,74.125.169.72,172.17.18.153,1514,1770353712,DoS
1770353712.023595,6,172.17.18.153,74.125.169.72,54,1770353712,DoS
